Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN,On Order,Avail. + On Order,PO In Transit,Total In Transit
1000120,,,,WP,WJCF,Campbells Cash & Carry Snap Lock Bags Sandwich Pack 30 52340,EACH,CAMMAC,0,0,S,O,,,0,0,0,0
1000121,,,,WP,WJCF,Campbells Cash & Carry Glad Wrap 33cmx300m 314815,EACH,CAMMAC,0,0,S,O,,,0,0,0,0
1000122,,,,WP,WJCF,Campbells Cash & Carry Hypoallergenic Paper 1.25cmx9m 870326,EACH,BRADY,0,0,S,O,,,0,0,0,0
1000123,,,,WP,WJCF,Cordial Cottees Cordial Orange 1L 604041,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000124,,,,WP,WJCF,Cordial Golden Circle Cordial Raspberry 2L 7167,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000125,,,,WP,WJCF,Cordial Golden Circle Cordial Sars 2L 442367,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000126,,,,WP,WJCF,Cordial Golden Circle Cordial Orange 2L 7125,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000127,,,,WP,WJCF,Cordial Golden Circle Cordial Lime 2L 7183,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000128,,,,WP,WJCF,Sugar Sugar Sticks White Bundaberg 2000 Box 313657,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000129,,,,WP,WJCF,Eco Smart Plastic Cup 200ml (7OZ / 1000 CTN) 440153,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
100013,,,,WP,WSUZ,Hard Black PVC Covers,EACH,UNIPRI,0,0,S,A,,,0,0,0,0
1000130,,,,WP,WJCF,Mortein Mortein Aero Fast Knockdown 300gm (9ctn) 88333,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000131,,,,WP,WJCO,Coffee Cup Cup Hot Coffee Double Wall 8oz Box500 79224,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000132,,,,WP,WJCO,Bin Liners Tidy Bag Medium 27L GH06V 1I41B2,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000133,,,,WP,WJCO,Bin Liners Tidy Bag Large 34L GH08V I041B6,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000134,,,,WP,WJCO,Garbage Bag Garbage Bag Heavy Duty 70L RCB003 I049A2,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000135,,,,WP,WJCO,Garbage Bag Garbage Bag Heavy Duty 120L 120L25S I045A2,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000136,,,,WP,WJCO,Bin Liner Bin Liners Premium 240L HDBL034 I045A6,EACH,CAMPBELLS,0,0,S,O,,,0,0,0,0
1000138,,,,WP,WJHZ,Murfs Duck Cistern Blue Loo Toilet Tablets 2 pack TT002,EACH,MURFS,0,0,S,A,,,0,0,0,0
1000139,,,,WP,WJCF,Tuapeka Small Mint Tin with Mints 114260,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000140,,,,WP,WJJZ,Tuapeka Express Cup Classic 350ml Orange 112529,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000142,,,,WP,WJMZ,Tuapeka Omega Pen Yellow 109991,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000143,,,,WP,WJJZ,Tuapeka Bottle Vacuum Mirage w/ Flip Top Lid 113810,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000144,,,,WP,WJMZ,Tuapeka Angelo Pen Red 108042,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000145,,,,WP,WJMZ,Tuapeka Havana Stylus Pen Light Blue 108207,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000146,,,,WP,WJMZ,Tuapeka Silicone Wristband White 107101,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000147,,,,WP,WJMZ,Tuapeka Albion Key Ring Natural/Silver 112520,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000150,,,,WP,WJHZ,Tas Isle Spray & Wipe 500ml,EACH,AJAX,0,0,S,A,,9300632064137,0,0,0,0
1000151,,,,WP,WJHZ,Allens Industrial Products Enviroclean Urinal Tablets 10KG - WRTBENVC10RES,EACH,ALLINP,0,0,S,A,,,0,0,0,0
1000154,,,,WP,WJMZ,Tuapeka Silicone Wristband Red 107101,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000155,,,,WP,WJJZ,Tuapeka Nomad Vacumm Bottle Navy 115747,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000156,,,,WP,WJJZ,Tuapeka Sorrento Coffee Mug White 105649,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000157,,,,WP,WJMZ,Tuapeka Speed Bottle Opener Navy Small 110845,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000159,,,,WP,WJJZ,Tuapeka Nomad Vacumm Bottle White 115747,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000160,,,,WP,WJMZ,Tuapeka Stress Rugby Ball 104934,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000161,,,,WP,WJJZ,Tuapeka Express Cup Deluxe Bright Green 480ml 115510,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000164,,,,WP,WJMZ,Tuapeka Silicone Wristband Light Blue 107101,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000165,,,,WP,WJMZ,Tuapeka Havana Stylus Pen Gunmetal 108207,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000167,,,,WP,WJJZ,Tuapeka  Express Cup Claritas - 350ml 115012,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000168,,,,WP,WJMZ,Tuapeka Concord Multi-Function Pen 112119 White,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000169,,,,WP,WJMZ,Tuapeka B-52 Pen 105279 Silver,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000170,,,,WP,WJMZ,Tuapeka B-52 Pen White 105279,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000171.,,,,WP,WJJZ,Bathurst Cooler Bag 112970,EACH,TUAGOL,0,0,Z,A,U,,0,0,0,0
1000171.BLCKOSFA,,,,WP,WJJZ,Bathurst Cooler Bag Black One Size Fits All,EACH,TUAGOL,0,0,S,A,U,,0,0,0,0
1000171.BRGNOSFA,,,,WP,WJJZ,Bathurst Cooler Bag Bright Green One Size Fits All,EACH,TUAGOL,0,0,S,A,U,,0,0,0,0
1000171.DABLOSFA,,,,WP,WJJZ,Bathurst Cooler Bag Dark Blue One Size Fits All,EACH,TUAGOL,0,0,S,A,U,,0,0,0,0
1000171.KEGROSFA,,,,WP,WJJZ,Bathurst Cooler Bag Kelly Green One Size Fits All,EACH,TUAGOL,0,0,S,A,U,,0,0,0,0
1000171.LTBLOSFA,,,,WP,WJJZ,Bathurst Cooler Bag Light Blue One Size Fits All,EACH,TUAGOL,0,0,S,A,U,,0,0,0,0
1000171.NAVYOSFA,,,,WP,WJJZ,Bathurst Cooler Bag Navy One Size Fits All,EACH,TUAGOL,0,0,S,A,U,,0,0,0,0
1000171.ORGEOSFA,,,,WP,WJJZ,Bathurst Cooler Bag Orange One Size Fits All,EACH,TUAGOL,0,0,S,A,U,,0,0,0,0
1000171.PULEOSFA,,,,WP,WJJZ,Bathurst Cooler Bag Purple One Size Fits All,EACH,TUAGOL,0,0,S,A,U,,0,0,0,0
1000171.RED_OSFA,,,,WP,WJJZ,Bathurst Cooler Bag Red One Size Fits All,EACH,TUAGOL,0,0,S,A,U,,0,0,0,0
1000171.WHTEOSFA,,,,WP,WJJZ,Bathurst Cooler Bag White One Size Fits All,EACH,TUAGOL,0,0,S,A,U,,0,0,0,0
1000171.YEOWOSFA,,,,WP,WJJZ,Bathurst Cooler Bag Yellow One Size Fits All,EACH,TUAGOL,0,0,S,A,U,,0,0,0,0
1000174,,,,WP,WSFA,Brady Australia Northfork Orange Pumice Heavy Duty Hand Wash 5L,EACH,BRADY,4,4,S,A,,,0,4,0,0
1000175,,,,WP,WJJZ,Tuapeka Gold Atlas Shaker - 600ml Black 112228,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000176,,,,WP,WJMZ,TUAGOL Trekka Luggage Tag 0,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000177,,,,WP,WJMZ,Tuapeka Gem Pen 111274,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000178,,,,WP,WJMZ,Tuapeka Scout Military Style Cap 110842,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000179,,,,WP,WJCO,Tupeka Gold Quik Cup Clear 108820,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
1000181,,,,WP,WJJZ,Tupeka Gold CSR AFS Cooler Bag Orange 4.6L 107147,EACH,TUAGOL,0,0,S,A,,,0,0,0,0
100032,,,,WP,WGAZ,Bardwell Safety Matting Cushion Matting Ribbed Grey No. 900 CMR Per Metre,EACH,BARDWELL,0,0,S,O,,,0,0,0,0
100036,,,,WP,WGSZ,Bardwell Safety matting Electrical Insulting Matting EIR1000 Per Metre,EACH,BARDWELL,0,0,S,A,,,0,0,0,0
100037,,,,WP,WGSZ,Identity Matters High Volt Non-Conductive Mat 1000x2000x6.5mm MSE26.5kv,EACH,IHL,0,0,S,A,,,0,0,0,0
100038,,,,WP,WGAZ,Identity Matters Diamond Plate Gel Anti Fatigue Mat,EACH,IHL,0,0,S,O,,,0,0,0,0
100039,,,,WP,WGAZ,Identity Matters Mat Diamond Plate Gel Black/Yellow 600x900mm DPG69,EACH,MATWORLD,0,0,S,A,,,0,0,0,0
100041,,,,WP,WGAZ,Bardwell Safety Matting Fatigue Fighter 11Black No. 490 FFR3 Per Metre,EACH,BARDWELL,0,0,S,O,,,0,0,0,0
100042,,,,WP,WHOZ,IDEMAT Waffle Waterguard  Mat,EACH,BARDWELL,0,0,S,T,,,0,0,0,0
