Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN,On Order,Avail. + On Order,PO In Transit,Total In Transit
741017,,,,KI,KITS,PPE Kit Port Hunter Conveyors,EACH,,0,0,K,,,,0,0,0,0
750812,,,,KI,KITS,Paramount Safety Kit Prochoice Half Mask Handy Pack P2 HMP2-HP,EACH,PARAMOUNT,0,0,S,A,,,0,0,0,0
750816,,,,KI,KITS,Paramount Safety Mediq First Aid Kit Compact Motorist Soft Pack 1 Person,EACH,PARAMOUNT,0,0,S,A,,9332881126588,0,0,0,0
750817,,,,KI,KITS,Paramount Safety Mediq First Aid Kit Vehicle Soft Pack 1-10 Person Low Risk,EACH,PARAMOUNT,0,0,S,A,,9332881126595,0,0,0,0
750818,,,,KI,KITS,Paramount Safety Mediq First Aid Kit Workplace Metal Cab Low Risk 1-25 Person,EACH,PARAMOUNT,0,0,S,A,,9332881126601,0,0,0,0
750819,,,,KI,KITS,Paramount Safety Mediq First Aid Kit Workplace Tacklebox 1-25 Person Low Risk,EACH,PARAMOUNT,0,0,S,A,,9332881126618,0,0,0,0
750820,,,,KI,KITS,Paramount Safety (Orange) Mediq First Aid Kit Workplace Soft Pack 1-25 Person Low Risk,EACH,PARAMOUNT,0,0,S,A,,9332881126625,0,0,0,0
750821,,,,KI,KITS,Paramount Safety Mediq First Aid Kit Workplace Refill 1-25 Persons Low Risk,EACH,PARAMOUNT,0,0,S,O,,,0,0,0,0
750822,,,,KI,KITS,Paramount Safety Mediq First Aid Kit Workplace Mtl Cab 1-25 Person High Risk,EACH,PARAMOUNT,0,0,S,A,,,0,0,0,0
750823,,,,KI,KITS,Paramount Safety Mediq First Aid Kit Workplace Tacklebox 1-25 Person High Ris,EACH,PARAMOUNT,0,0,S,A,,,0,0,0,0
750824,,,,KI,KITS,Paramount Safety Mediq First Aid Kit Workplace Soft Pack 1-25 Person High Ris,EACH,PARAMOUNT,0,0,S,A,,,0,0,0,0
750825,,,,KI,KITS,Paramount Safety Mediq First Aid Kit Workplace Refill 1-25 Persons High Risk,EACH,PARAMOUNT,0,0,S,O,,,0,0,0,0
750826,,,,KI,KITS,Paramount Safety Mediq 5 X Incident Ready Kit Mtl Cabinet 1-25 Per High Risk,EACH,PARAMOUNT,0,0,S,A,,,0,0,0,0
750827,,,,KI,KITS,Paramount Safety Mediq 5 X Incident Ready Kit Soft Pack 1-25 Pers High Risk,EACH,PARAMOUNT,2,0,S,A,,,0,0,0,2
750828,,,,KI,KITS,Paramount Safety Mediq 5 X Incident Ready Kit Tackle Box 1-25 Pers High Risk,EACH,PARAMOUNT,1,1,S,A,,,0,1,0,0
750829,,,,KI,KITS,Paramount Safety Mediq Incident Ready FirstAid Module Outdoor/Snake/Spider,EACH,PARAMOUNT,0,0,S,A,,,0,0,0,0
750830,,,,KI,KITS,Paramount Safety Mediq Incident Ready FirstAid Module Burns Softpack,EACH,PARAMOUNT,0,0,S,A,,,0,0,0,0
750831,,,,KI,KITS,Paramount Safety Mediq Incident Ready FirstAid Module Minor Wounds Softpack,EACH,PARAMOUNT,0,0,S,A,,,0,0,0,0
750832,,,,KI,KITS,Paramount Safety Mediq Incident Ready FirstAid Module Eye Softpack,EACH,PARAMOUNT,0,0,S,A,,,0,0,0,0
750833,,,,KI,KITS,Paramount Safety Mediq Incident Ready FirstAid Module Haemorrhage Softpack,EACH,PARAMOUNT,0,0,S,A,,,0,0,0,0
750855,,,,KI,KITS,Paramount Safety Mediq Heartstart Smart Pads Suits Frx,EACH,PARAMOUNT,0,0,S,A,,,0,0,0,0
761008,,,,KI,KITS,Alpha Snake Bite Kit - Belt Pouch Inc Printed Snake Bandage,EACH,ALPHA,0,0,S,A,,,0,0,0,0
869712,,,,KI,KITS,KIT PPE Airepair Air Conditioning,EACH,RSEA,0,-36,K,,,,0,-36,0,0
869713,,,,KI,KITS,KIT PPE Konecranes,EACH,RSEA,0,0,K,A,,,0,0,0,0
895135,,,,KI,KITS,Brady Vehicle Spill Kit - General Purpose 60L 852547,EACH,BRADY,0,0,S,A,,,0,0,0,0
901901,,,,KI,KITS,Tradelink PPE Workers Kit,EACH,,0,0,K,,,,0,0,0,0
901902,,,,KI,KITS,Plumbers Kit PPE,EACH,,0,-6,K,,,,0,-6,0,0
901903,,,,KI,KITS,Painters Kit PPE,EACH,,0,-6,K,,,,0,-6,0,0
923208,,,,KI,KITS,Otis Kit Door Gapper VPT107,EACH,OTIS,7,7,S,A,,,0,7,0,0
923209,,,,KI,KITS,Otis Kit Safety Guard VPA032,EACH,OTIS,7,7,S,A,,,0,7,0,0
923210,,,,KI,KITS,Otis Kit Suction Cups VPS212,EACH,OTIS,9,9,S,A,,,0,9,0,0
923211,,,,KI,KITS,Otis Kit 8mm Galvanised Steel l Chain 360mm - VPC179,EACH,OTIS,15,15,S,A,,,0,15,0,0
923212,,,,KI,KITS,Otis Kit Stainless steel Eye Nut M12 - VPN078,EACH,OTIS,18,18,S,A,,,0,18,0,0
923213,,,,KI,KITS,Otis Kit Hardware Kit #1  (RSEA) - VPK183,EACH,OTIS,13,9,S,A,,,0,9,0,0
923214,,,,KI,KITS,Otis Kit Hardware Kit #2 (OTIS) - VPK184,EACH,OTIS,14,14,S,A,,,0,14,0,0
923215,,,,KI,KITS,Unipro OTIS Kit Boat Hook 3 Section Pole VPB207 UPBH38,EACH,UNIPAI,1,1,S,A,,,0,1,0,0
923216,,,,KI,KITS,Rise Pacific Petzl ASAP + 20cm ASAP'sorber MUST BE ORDERED WITH 923217,EACH,RISPAC,0,0,S,O,,9346260006965,0,0,0,0
923217,,,,KI,KITS,Rise Pacific Petzl OK TriactLock Major 25kN MUST BE ORDERED WITH 923216,EACH,RISPAC,8,8,S,T,,3342540815834,0,8,0,0
923222,,,,KI,KITS,United Fasteners G316 Eye Nut M12 12MG316EN,EACH,UNIFAS,0,0,S,A,,,0,0,0,0
923224,,,,KI,KITS,Otis Kit Rope Retainer Deep Pit VPK157,EACH,OTIS,35,0,S,A,,,0,0,0,0
923225,,,,KI,KITS,Otis Kit Sight Guard DPA VPK159,EACH,OTIS,24,24,S,A,,,0,24,0,0
923226,,,,KI,KITS,Otis Kit Hardware Kit #3 (OTIS) VPK186,EACH,OTIS,20,20,S,A,,,0,20,0,0
923227,,,,KI,KITS,Otis Kit APK060C,EACH,OTIS,0,0,S,O,,,0,0,0,0
923229,,,,KI,KITS,PETZL ASAP Bundle Comprised of 1 Petzl ASAP + 20cm ASAP'sorbe 2 Petzl OK Triact-Lock Carab,EACH,RISPAC,9,9,S,A,,,0,9,0,0
923230,,,,KI,KITS,"Otis VPK087 - RCD, Single 10Ma 230-240VAC 50HZ 2M Inline Lead",EACH,OTIS,4,-141,S,A,,,156,-141,0,0
924040,,,,KI,KITS,Uniform Safety Signs OTIS VPK156 Guard Kit 0,EACH,OTIS,0,0,X,A,,ZZDELETED,0,0,0,0
APK060CKIT,,,,KI,KITS,Otis Kit APK060CKIT,EACH,RSEA,0,-10,K,A,,,0,-10,0,0
APK061KIT,,,,KI,KITS,OTIS APK061 Pit Access Kit,EACH,RSEA,0,0,K,A,,,0,0,0,0
APK06AKIT,,,,KI,KITS,OTIS APK060A Install Kit,EACH,RSEA,0,0,K,A,,,0,0,0,0
CHFIXKIT,,,,KI,KITS,Carhartt Fixture Kit,EACH,CARHARTT,0,5,K,A,,,0,5,0,0
KONELADKIT,,,,KI,KITS,Kone Ladder Restraint Kit,EACH,RSEA,0,0,K,A,,,0,0,0,0
KONE_PPE_KDB_2XL,,,,KI,KITS,KONE PPE KIT KDB 2X-LRGE,EACH,RSEA,0,-255,K,A,,,0,-255,0,0
KONE_PPE_KDB_L,,,,KI,KITS,KONE PPE KIT KDB LARGE,EACH,RSEA,0,-322,K,A,,,0,-322,0,0
KONE_PPE_KDB_M,,,,KI,KITS,KONE PPE KIT KDB MED,EACH,RSEA,0,-3,K,A,,,0,-3,0,0
KONE_PPE_KDB_S,,,,KI,KITS,KONE PPE KIT KDB SMALL,EACH,RSEA,0,0,K,A,,,0,0,0,0
KONE_PPE_KDB_XL,,,,KI,KITS,KONE PPE KIT KDB X-LARGE,EACH,RSEA,0,-255,K,A,,,0,-255,0,0
KONE_PPE_NEB_2XL,,,,KI,KITS,KONE PPE KIT NEB 2-XLRGE,EACH,RSEA,0,-46,K,A,,,0,-46,0,0
KONE_PPE_NEB_L,,,,KI,KITS,KONE PPE KIT NEB LARGE,EACH,RSEA,0,-322,K,A,,,0,-322,0,0
KONE_PPE_NEB_M,,,,KI,KITS,KONE PPE KIT NEB MED,EACH,RSEA,0,-3,K,A,,,0,-3,0,0
KONE_PPE_NEB_S,,,,KI,KITS,KONE PPE KIT NEB SMALL,EACH,RSEA,0,-3,K,A,,,0,-3,0,0
KONE_PPE_NEB_XL,,,,KI,KITS,KONE PPE KIT NEB X-LARGE,EACH,RSEA,0,-255,K,A,,,0,-255,0,0
KONE_PPE_SEB_2XL,,,,KI,KITS,KONE PPE KIT SEB 2X-LRGE,PACK,RSEA,0,-46,K,A,,,0,-46,0,0
KONE_PPE_SEB_L,,,,KI,KITS,KONE PPE KIT SEB LARGE,PACK,RSEA,0,-322,K,A,,,0,-322,0,0
KONE_PPE_SEB_M,,,,KI,KITS,KONE PPE KIT SEB MED,PACK,RSEA,0,-3,K,A,,,0,-3,0,0
KONE_PPE_SEB_S,,,,KI,KITS,KONE PPE KIT SEB SMALL,PACK,RSEA,0,0,K,A,,,0,0,0,0
KONE_PPE_SEB_XL,,,,KI,KITS,KONE PPE KIT SEB X-LARGE,PACK,RSEA,0,-255,K,A,,,0,-255,0,0
OTISKIT_,,,,KI,KITS,OTIS PPE Safety Kit,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_NEMO000L,,,,KI,KITS,OTIS PPE Safety Kit NE-MOD Large,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_NEMO000M,,,,KI,KITS,OTIS PPE Safety Kit NE-MOD Medium,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_NEMO000S,,,,KI,KITS,OTIS PPE Safety Kit NE-MOD Small,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_NEMO00XL,,,,KI,KITS,OTIS PPE Safety Kit NE-MOD XL,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_NEMO02XL,,,,KI,KITS,OTIS PPE Safety Kit NE-MOD 2XL,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_REPR000L,,,,KI,KITS,OTIS PPE Safety Kit REPAIR Large,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_REPR000M,,,,KI,KITS,OTIS PPE Safety Kit REPAIR Medium,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_REPR000S,,,,KI,KITS,OTIS PPE Safety Kit REPAIR Small,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_REPR00XL,,,,KI,KITS,OTIS PPE Safety Kit REPAIR XL,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_REPR02XL,,,,KI,KITS,OTIS PPE Safety Kit REPAIR 2XL,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_SAR_000L,,,,KI,KITS,OTIS PPE Safety Kit SAR Large,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_SAR_000M,,,,KI,KITS,OTIS PPE Safety Kit SAR Medium,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_SAR_000S,,,,KI,KITS,OTIS PPE Safety Kit SAR Small,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_SAR_00XL,,,,KI,KITS,OTIS PPE Safety Kit SAR XL,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_SAR_02XL,,,,KI,KITS,OTIS PPE Safety Kit SAR 2XL,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_SERV000L,,,,KI,KITS,OTIS PPE Safety Kit SERVICE Large,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_SERV000M,,,,KI,KITS,OTIS PPE Safety Kit SERVICE Medium,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_SERV000S,,,,KI,KITS,OTIS PPE Safety Kit SERVICE Small,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_SERV00XL,,,,KI,KITS,OTIS PPE Safety Kit SERVICE XL,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTISKIT_SERV02XL,,,,KI,KITS,OTIS PPE Safety Kit SERVICE 2XL,EACH,RSEA,0,0,X,O,U,ZZDELETED#,0,0,0,0
OTPKNEMO,,,,KI,KITS,Otis NE-MOD PPE Safety,EACH,RSEA,0,0,Z,A,U,,0,0,0,0
OTPKNEMOKIT_000L,,,,KI,KITS,Otis NE-MOD PPE Safety Kit Large,EACH,RSEA,0,-52,S,A,U,,0,-52,0,0
OTPKNEMOKIT_000M,,,,KI,KITS,Otis NE-MOD PPE Safety Kit Medium,EACH,RSEA,0,-14,S,A,U,,0,-14,0,0
OTPKNEMOKIT_000S,,,,KI,KITS,Otis NE-MOD PPE Safety Kit Small,EACH,RSEA,0,-1,S,A,U,,0,-1,0,0
OTPKNEMOKIT_00XL,,,,KI,KITS,Otis NE-MOD PPE Safety Kit XL,EACH,RSEA,0,-5,S,A,U,,0,-5,0,0
OTPKNEMOKIT_02XL,,,,KI,KITS,Otis NE-MOD PPE Safety Kit 2XL,EACH,RSEA,0,-1,S,A,U,,0,-1,0,0
OTPKREPR,,,,KI,KITS,Otis Repair PPE Safety,EACH,RSEA,0,0,Z,A,U,,0,0,0,0
OTPKREPRKIT_000L,,,,KI,KITS,Otis Repair PPE Safety Kit Large,EACH,RSEA,0,-1,S,A,U,,0,-1,0,0
OTPKREPRKIT_000M,,,,KI,KITS,Otis Repair PPE Safety Kit Medium,EACH,RSEA,0,0,S,A,U,,0,0,0,0
OTPKREPRKIT_000S,,,,KI,KITS,Otis Repair PPE Safety Kit Small,EACH,RSEA,0,0,S,A,U,,0,0,0,0
OTPKREPRKIT_00XL,,,,KI,KITS,Otis Repair PPE Safety Kit XL,EACH,RSEA,0,1,S,A,U,,0,1,0,0
OTPKREPRKIT_02XL,,,,KI,KITS,Otis Repair PPE Safety Kit 2XL,EACH,RSEA,0,0,S,A,U,,0,0,0,0
OTPKSAR_,,,,KI,KITS,Otis SAR PPE Safety,EACH,RSEA,0,0,Z,A,U,,0,0,0,0
OTPKSAR_KIT_000L,,,,KI,KITS,Otis SAR PPE Safety Kit Large,EACH,RSEA,0,0,S,A,U,,0,0,0,0
OTPKSAR_KIT_000M,,,,KI,KITS,Otis SAR PPE Safety Kit Medium,EACH,RSEA,0,1,S,A,U,,0,1,0,0
OTPKSAR_KIT_000S,,,,KI,KITS,Otis SAR PPE Safety Kit Small,EACH,RSEA,0,0,S,A,U,,0,0,0,0
OTPKSAR_KIT_00XL,,,,KI,KITS,Otis SAR PPE Safety Kit XL,EACH,RSEA,0,2,S,A,U,,0,2,0,0
OTPKSAR_KIT_02XL,,,,KI,KITS,Otis SAR PPE Safety Kit 2XL,EACH,RSEA,0,-1,S,A,U,,0,-1,0,0
OTPKSERV,,,,KI,KITS,Otis Service PPE Safety,EACH,RSEA,0,0,Z,A,U,,0,0,0,0
OTPKSERVKIT_000L,,,,KI,KITS,Otis Service PPE Safety Kit Large,EACH,RSEA,0,-12,S,A,U,,0,-12,0,0
OTPKSERVKIT_000M,,,,KI,KITS,Otis Service PPE Safety Kit Medium,EACH,RSEA,0,-2,S,A,U,,0,-2,0,0
OTPKSERVKIT_000S,,,,KI,KITS,Otis Service PPE Safety Kit Small,EACH,RSEA,0,-1,S,A,U,,0,-1,0,0
OTPKSERVKIT_00XL,,,,KI,KITS,Otis Service PPE Safety Kit XL,EACH,RSEA,0,-1,S,A,U,,0,-1,0,0
OTPKSERVKIT_02XL,,,,KI,KITS,Otis Service PPE Safety Kit 2XL,EACH,RSEA,0,0,S,A,U,,0,0,0,0
VPK156KIT,,,,KI,KITS,Otis Elevator Co OTIS VPK156 Guard Kit 0,EACH,OTIS,0,0,K,A,,,0,0,0,0
WISELY_PPE_KIT_L,,,,KI,KITS,Wisely PPE Kit Large,EACH,RSEA,0,54,K,A,,,0,54,0,0
WISELY_PPE_KIT_M,,,,KI,KITS,Wisely PPE Kit Medium,EACH,RSEA,0,54,K,A,,,0,54,0,0
WISELY_PPE_KIT_S,,,,KI,KITS,Wisely PPE Kit Small,EACH,RSEA,0,54,K,A,,,0,54,0,0
WISELY_PPE_K_2XL,,,,KI,KITS,Wisely PPE Kit 2 X-Large,EACH,RSEA,0,22,K,A,,,0,22,0,0
WISELY_PPE_K_3XL,,,,KI,KITS,Wisely PPE Kit 3X-Large,EACH,RSEA,0,-10,K,A,,,0,-10,0,0
WISELY_PPE_K_XL,,,,KI,KITS,Wisely PPE Kit X Large,EACH,RSEA,0,54,K,A,,,0,54,0,0
