Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN,On Order,Avail. + On Order,PO In Transit,Total In Transit
05271___GREN02XL,,,,PP,PBDC,Coverall Disp Microchem Apollo Green 2XL,EACH,FABRICELL,0,0,S,O,U,,0,0,0,0
05279___,,,,PP,PBDC,Coverall Disp Microchem 5000,EACH,GUARDIAN,0,0,Z,,U,,0,0,0,0
05279___ORGE000L,,,,PP,PBDC,Coverall Disp Microchem 5000 Orange Large,EACH,GUARDIAN,0,0,S,A,U,,0,0,0,0
05279___ORGE00XL,,,,PP,PBDC,Coverall Disp Microchem 5000 Orange XL,EACH,GUARDIAN,0,0,S,A,U,,0,0,0,0
05279___ORGE02XL,,,,PP,PBDC,Coverall Disp Microchem 5000 Orange 2XL,EACH,GUARDIAN,0,0,S,A,U,,0,0,0,0
05279___ORGE03XL,,,,PP,PBDC,Coverall Disp Microchem 5000 Orange 3XL,EACH,GUARDIAN,0,0,S,A,U,,0,0,0,0
065GZ___,,,,PP,PGMZ,Glove Ringers Innovative TMHA,EACH,ANSELL,0,0,Z,A,U,,0,0,0,0
065GZ___HIYE0006,,,,PP,PGMZ,Glove Ringers Innovative TMHA HiVis Yellow 6,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
065GZ___HIYE0007,,,,PP,PGMZ,Glove Ringers Innovative TMHA HiVis Yellow 7,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
065GZ___HIYE0008,,,,PP,PGMZ,Glove Ringers Innovative TMHA HiVis Yellow 8,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
065GZ___HIYE0009,,,,PP,PGMZ,Glove Ringers Innovative TMHA HiVis Yellow 9,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
065GZ___HIYE0010,,,,PP,PGMZ,Glove Ringers Innovative TMHA HiVis Yellow 10,EACH,ANSELL,8,8,S,A,U,,0,8,0,0
065GZ___HIYE0011,,,,PP,PGMZ,Glove Ringers Innovative TMHA HiVis Yellow 11,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
065G____,,,,PP,PGMZ,Glove Ringers Innovative,EACH,ANSELL,0,0,Z,A,U,,0,0,0,0
065G____HIYE0006,,,,PP,PGMZ,Glove Ringers Innovative HiVis Yellow 6,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
065G____HIYE0007,,,,PP,PGMZ,Glove Ringers Innovative HiVis Yellow 7,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
065G____HIYE0008,,,,PP,PGMZ,Glove Ringers Innovative HiVis Yellow 8,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
065G____HIYE0009,,,,PP,PGMZ,Glove Ringers Innovative HiVis Yellow 9,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
065G____HIYE0010,,,,PP,PGMZ,Glove Ringers Innovative HiVis Yellow 10,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
065G____HIYE0011,,,,PP,PGMZ,Glove Ringers Innovative HiVis Yellow 11,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
065_____,,,,PP,PGNN,Safety Mate Nitrile Glove,EACH,SAFETYMATE,0,0,Z,A,U,,0,0,0,0
065_____GRRE0008,,,,PP,PGNN,Safety Mate Nitrile Glove Grey Red 8,EACH,SAFETYMATE,20,20,S,A,U,,0,20,0,0
065_____GRRE0009,,,,PP,PGNN,Safety Mate Nitrile Glove Grey Red 9,EACH,SAFETYMATE,0,0,S,A,U,,0,0,0,0
065_____GRRE0010,,,,PP,PGNN,Safety Mate Nitrile Glove Grey Red 10,EACH,SAFETYMATE,0,0,S,A,U,,0,0,0,0
065_____GRRE0011,,,,PP,PGNN,Safety Mate Nitrile Glove Grey Red 11,EACH,SAFETYMATE,0,0,S,A,U,,0,0,0,0
065_____GRRE0012,,,,PP,PGNN,Safety Mate Nitrile Glove Grey Red 12,EACH,SAFETYMATE,0,0,S,A,U,,0,0,0,0
065_____GRRE0013,,,,PP,PGNN,Safety Mate Nitrile Glove Grey Red 13,EACH,SAFETYMATE,0,0,S,A,U,,0,0,0,0
07-111__,,,,PP,PGYA,Glove Vibraguard Half Finger,EACH,ANSELL,0,0,Z,A,U,,0,0,0,0
07-111__WHBL0008,,,,PP,PGYA,Glove Vibraguard Half Finger White Blue 8,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
07-111__WHBL0009,,,,PP,PGYA,Glove Vibraguard Half Finger White Blue 9,EACH,ANSELL,2,2,S,A,U,,0,2,0,0
07-111__WHBL0010,,,,PP,PGYA,Glove Vibraguard Half Finger White Blue 10,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
07-112Z_,,,,PP,PGYA,Glove Vibraguard Full Finger,EACH,ANSELL,0,0,Z,A,U,,0,0,0,0
07-112Z_ZKA30008,,,,PP,PGYA,Glove Vibraguard Full Finger Kane Constructions Blue 8,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
07-112Z_ZKA30009,,,,PP,PGYA,Glove Vibraguard Full Finger Kane Constructions Blue 9,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
07-112Z_ZKA30010,,,,PP,PGYA,Glove Vibraguard Full Finger Kane Constructions Blue 10,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
07-112__,,,,PP,PGYA,Glove Vibraguard Full Finger,EACH,ANSELL,0,0,Z,A,U,,0,0,0,0
07-112__BLUE0008,,,,PP,PGYA,Glove Vibraguard Full Finger Blue 8,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
07-112__BLUE0009,,,,PP,PGYA,Glove Vibraguard Full Finger Blue 9,EACH,ANSELL,0,0,S,A,U,,0,0,0,1
07-112__BLUE0010,,,,PP,PGYA,Glove Vibraguard Full Finger Blue 10,EACH,ANSELL,12,12,S,A,U,,0,12,0,0
08-354__,,,,PP,PGLO,Glove Scorpio Neoprene 350mm,EACH,ANSELL,0,0,Z,A,U,,0,0,0,0
08-354__GREN0009,,,,PP,PGLO,Glove Scorpio Neoprene 350mm Green 9,EACH,ANSELL,0,0,S,A,U,,0,0,0,0
08-354__GREN0010,,,,PP,PGLO,Glove Scorpio Neoprene 350mm Green 10,EACH,ANSELL,0,0,S,T,U,,0,0,0,0
08994110,,,,PP,PGNN,Glove Tigerflex Plus Nitrile,EACH,WURTH,0,0,Z,A,U,,0,0,0,0
08994110BLCK0008,,,,PP,PGNN,Glove Tigerflex Plus Nitrile Black 8,EACH,WURTH,4,4,S,A,U,,0,4,0,0
08994110BLCK0009,,,,PP,PGNN,Glove Tigerflex Plus Nitrile Black 9,EACH,WURTH,144,144,S,A,U,4053479692425,0,144,0,0
08994110BLCK0010,,,,PP,PGNN,Glove Tigerflex Plus Nitrile Black 10,EACH,WURTH,188,188,S,A,U,4053479692449,0,188,0,0
08994110BLCK0011,,,,PP,PGNN,Glove Tigerflex Plus Nitrile Black 11,EACH,WURTH,0,0,S,A,U,,0,0,0,0
08KG07__,,,,PP,PBDC,Overall Disposable Kleenguard,EACH,AMARE,0,0,S,A,U,,0,0,0,0
08KG07__ORGE03XL,,,,PP,PBDC,Overall Disposable Kleenguard Orange 3XL,EACH,AMARE,0,0,S,A,U,,0,0,0,0
10-302__,,,,PP,PGMZ,NXT FoodService Cut5 Resistant,EACH,HEXARMOR,0,0,Z,A,U,,0,0,0,0
10-302__WHTE000M,,,,PP,PGMZ,NXT FoodService Cut5 Resistant White Medium,EACH,HEXARMOR,0,0,S,A,U,,0,0,0,0
10-306__,,,,PP,PGYO,Gloves Hexarmour NXT,EACH,HEXARMOR,0,0,Z,A,U,,0,0,0,0
10-306__BLCK0007,,,,PP,PGYO,Gloves Hexarmour NXT Black 7,EACH,HEXARMOR,0,0,S,A,U,,0,0,0,0
10-306__BLCK0008,,,,PP,PGYO,Gloves Hexarmour NXT Black 8,EACH,HEXARMOR,0,0,S,A,U,,0,0,0,0
10-306__BLCK0009,,,,PP,PGYO,Gloves Hexarmour NXT Black 9,EACH,HEXARMOR,0,0,S,A,U,,0,0,0,0
10-306__BLCK0010,,,,PP,PGYO,Gloves Hexarmour NXT Black 10,EACH,HEXARMOR,0,0,S,A,U,,0,0,0,0
1000002,,,,PP,PGSO,Murfs Soap Dispenser 800ml DS003,EACH,MURFS,0,0,S,O,,,0,0,0,0
1000008,,,,PP,PGSL,Murfs Liquid Hand Soap Pink 5L LH005,EACH,TOTBUS,0,0,S,O,,,0,0,0,0
1000019,,,,PP,PGSL,Murfs Hand Soap Bar,EACH,MURFS,0,0,S,O,,,0,0,0,0
1000021,,,,PP,PGSL,Murfs Hand Soap Deb Surprega Plus 4L Refill Pk 4 DE044,EACH,MURFS,0,0,S,O,,,0,0,0,0
1000022,,,,PP,PGSO,Murfs Dispenser Surprega Plus DS009,EACH,MURFS,0,0,S,A,,,0,0,0,0
1000050,,,,PP,PGSL,Murfs Liquid Hand Cleaner with Moisuriser 5L PW005,EACH,RSEA,0,0,S,A,,,0,0,0,0
1000067,,,,PP,PGSO,Murfs Dispenser Hand Soap DS009,EACH,MURFS,0,0,S,O,,,0,0,0,0
1000082,,,,PP,PGSL,Murfs Soft Soap 250ml SO250,EACH,MURFS,0,0,S,O,,,0,0,0,0
1000091,,,,PP,PBUR,Murfs Ant Rid Liquid AR049 50ml,EACH,MURFS,0,0,S,O,,,0,0,0,0
1000100,,,,PP,PBUS,Murfs DEB Sunscreen Lotion 1 Litre SP200,EACH,MURFS,0,0,S,O,,,0,0,0,0
1000101,,,,PP,PGSL,DEB Suprega Lime Wash Heavy Duty 4L LIN4LTR,EACH,DEB,0,0,S,O,,,0,0,0,0
1000105,,,,PP,PGSO,Mackay Cleaning Services Pump For 20L Bottle PUMP20,EACH,OATES,0,0,S,O,,,0,0,0,0
1000108,,,,PP,PGSL,Deb Australia Hand Wash Lime Medium Heavy Duty 2L LIM2LT,EACH,DEB,0,0,S,O,,,0,0,0,0
1000137,,,,PP,PGSL,Deb Aus Suprega 5050 Hygienic Lotion Soap 4L Cartidge Green 5050,EACH,DEB,0,0,S,O,,,0,0,0,0
100046,,,,PP,PBWA,TSHCOR White Apron 86x70cm w/ Pocket TSHCOR,EACH,TSHCOR,0,0,S,T,,,0,0,0,0
100047,,,,PP,PBWA,TSHCOR WAIST DENIM APRON (INCLUDING S W 78cm x L- 50CM,EACH,TSHCOR,0,0,S,T,,,0,0,0,0
10006,,,,PP,PFHA,ABC 2000 Embossing Charge,EACH,,0,0,L,,,,0,0,0,0
100100,,,,PP,PRL2,Wurth Australia Disposable mask PRO FFP2 0899121100,BOX,WURTH,0,0,S,A,,,0,0,0,0
100155,,,,PP,PESF,Vision Safe Glasses Safety BiFocal Smoke Lens 101SD-3.0,EACH,VISIONSAFE,0,0,S,A,,,0,0,0,0
100279,,,,PP,PRAZ,Autonomous Industries Wolfhound Pro with D/F Monitor 0060-P-USEU,EACH,RSEA,0,0,S,A,,,0,0,0,0
100300,,,,PP,PGSB,NatraPower HandShield® 30g Tube 320101,EACH,HANDSHIELD,0,0,S,A,,9343106001252,0,0,0,0
100301,,,,PP,PGSB,NatraPower HandShield® 150g Tube 320103,EACH,HANDSHIELD,0,0,S,A,,9343106001047,0,0,0,0
100302,,,,PP,PGSB,NatraPower HandShield® 500ML Pump 320104,EACH,HANDSHIELD,0,0,S,A,,9343106001061,0,0,0,0
100303,,,,PP,PGSB,NatraPower HandShield® 800ML Refill for Wall Dispenser 320105,EACH,HANDSHIELD,0,0,S,A,,9343106001078,0,0,0,0
100304,,,,PP,PGSO,NatraPower HandShield® Wall Dispenser Unit 320106,EACH,HANDSHIELD,0,0,S,A,,9343106001085,0,0,0,0
100305,,,,PP,PGSO,NatraPower HandShield® Wall Dispenser Unit and Refill Pack 320108,EACH,HANDSHIELD,1,1,S,A,,9343106001764,0,1,0,0
10039,,,,PP,PFHA,Digitex Sticker Full Color for Hard Hat,EACH,BANPRO,0,0,S,A,,,0,0,0,0
10043,,,,PP,PGYI,ABC Labour Gloves Electrical Testing,EACH,,0,0,L,,,,0,0,0,0
10044,,,,PP,PBOZ,ABC Labour Kit Assembly,EACH,,0,0,L,,,,0,0,0,0
10046,,,,PP,PAMO,ABC Labour Hearing Repairs And Service,EACH,,0,0,L,,,,0,0,0,0
100500,,,,PP,PBWH,Dynaweld BossSafe Bullseye Electronic Welding Helmet Shade 11 700142,EACH,DYNIND,2,2,S,A,,9333424027218,0,2,0,0
100501,,,,PP,PBWH,Dynaweld BossSafe Blaze Wide View Electronic Welding Helmet 700199,EACH,DYNIND,5,2,S,A,,9333424022428,1,2,0,0
100502,,,,PP,PBWH,Dynaweld BossSafe Vixen Mega View Electronic Welding Helmet 700176,EACH,DYNIND,0,0,S,O,,9333424027188,0,0,0,0
100503,,,,PP,PBWH,Dynaweld BossSafe Orion Megaview Electronic Welding Helmet 700175,EACH,DYNIND,0,0,S,N,,,0,0,0,0
100504,,,,PP,PBWH,Dynaweld BossSafe Bullseye Outside Cover Lens (Pkt 5) 700350,EACH,DYNIND,0,0,S,A,,,0,0,0,0
100505,,,,PP,PBWH,Dynaweld Bosssafe Patriot Trade Electronic Welding Helmet,EACH,DYNIND,0,0,S,A,,,0,0,0,0
100506,,,,PP,PBWH,Dynaweld Bosssafe Claw Trade Electronic Welding Helmet,EACH,DYNIND,0,0,S,A,,,0,0,0,0
100507,,,,PP,PBWH,Dynaweld Bosssafe Siren Trade Electronic Welding Helmet,EACH,DYNIND,0,0,S,A,,,0,0,0,0
100508,,,,PP,PBWH,Dynaweld Bosssafe Scorpion Trade Electronic Welding Helmet,EACH,DYNIND,0,0,S,A,,,0,0,0,0
100509,,,,PP,PBWH,Dynaweld Bosssafe Nexus Trade Electronic Welding Helmet,EACH,DYNIND,0,0,S,A,,,0,0,0,0
100567,,,,PP,PBWH,Dynaweld Bossweld xr4 x-Sight Electronic Welding Helmet,EACH,DYNIND,0,-1,S,A,,9333424018421,0,-1,0,0
100568,,,,PP,PBWH,Dynaweld Bosssafe Urban Wide View Electronic Welding Helmet,EACH,DYNIND,0,0,S,A,,9333424026761,0,0,0,0
100569,,,,PP,PBWH,Dynaweld Bosssafe Graphite Wide View Electronic Welding Helmet,EACH,DYNIND,0,0,S,A,,9333424023692,0,0,0,0
1005995,,,,PP,PRMH,Self Rescue Cogo YE Smoke Escape Mask Yellow 98330611100,EACH,SELFRES,0,0,S,O,,5060501480010,0,0,0,0
1005996,,,,PP,PRMH,Self Rescue Kimi Plus YE Advanced Chemical Escape Yellow 98310011110,EACH,SELFRES,0,0,S,O,,5060501480027,0,0,0,0
1005997,,,,PP,PRMH,Self Rescue Chembayo BL Chemical-Biolog Escape Mask Black 98180901200,EACH,SELFRES,0,0,S,O,,5060501480034,0,0,0,0
1005998,,,,PP,PRMH,Self Rescue KIMI-YE-CE - Chemical Escape Mask Yellow 9811071110,EACH,SELFRES,0,0,S,O,,5060501480003,0,0,0,0
1005999,,,,PP,PRMH,Self Rescue Maskito YE Compact Escape Mask Yellow 98110202100,EACH,SELFRES,0,0,S,O,,5060501480041,0,0,0,0
1006001,,,,PP,PBDA,***NLA***  Fabricell Poncho Disposable Plastic Clear PE Poncho 01300,EACH,WORKIND,0,0,S,O,,9417685004871,0,0,0,0
1006002,,,,PP,PBDO,***NLA***  Fabricell Boot Cover Non Skid  Blue Bx200 D0705,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006003,,,,PP,PBDO,***NLA***  Fabricell Boot Cover Non Skid Blue Each D0705,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006004,,,,PP,PBDO,***NLA***  Fabricell Shoe Cover Non Skid Box of 50 pairs Blue 05052XL,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006005,,,,PP,PBDO,***NLA***  Fabricell Shoe Cover Non Skid  Single Regular Blue 0703,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006016,,,,PP,PGDO,NLA Glove *USE 385062* Glove Disposable Latex P/Free Examination Large Bx100,EACH,RCRINT,2,2,S,T,,,0,2,0,0
1006017,,,,PP,PGDO,USE 385063** Glove MDLPF 41007 Glove Disposable Latex P/Free Examination XLarge Bx100,EACH,RCRINT,0,0,S,O,,,0,0,0,0
1006018,,,,PP,PGDO,**NLA** Glove Disposable MDLPF Latex Powder Free Examination 2XLarge Bx100,EACH,PARAMOUNT,0,0,S,O,,9417685501059,0,0,0,0
1006019,,,,PP,PGRP,***NLA***  Fabricell Glove Med-X Neoprene 05302S,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006020,,,,PP,PGRP,***NLA***  Fabricell Glove Med-X Neoprene 05302M,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006021,,,,PP,PGRP,***NLA***  Fabricell Glove Med-X Neoprene 05302L,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006022,,,,PP,PGRP,***NLA***  Fabricell Glove Med-X Neoprene 05302XL,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006023,,,,PP,PGRP,***NLA***  Fabricell Glove Med-X Neoprene 05302 2XL,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006024,,,,PP,PBDC,***NLA***  Fabricell Coverall Breathalon Spray Yellow 0915s S,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006025,,,,PP,PBDC,***NLA***  Fabricell Coverall Breathalon Spray Yellow 0915s M,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006026,,,,PP,PBDC,***NLA***  Fabricell Coverall Breathalon Spray Yellow 0915s L,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006027,,,,PP,PFHV,Paramount Safety Hutchies Hard Hat Vented 6 Point White,EACH,PARAMOUNT,0,0,S,O,,,0,0,0,0
1006028,,,,PP,PFHN,Paramount Safety Hutchies Hard Hat Full Brim Unvented Ratched Harness White,EACH,PARAMOUNT,0,0,S,O,,,0,0,0,0
1006207,,,,PP,PBDC,***NLA***  Fabricell Coverall Breathalon Spray Yellow 0915s XL,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006208,,,,PP,PBDC,***NLA***  Fabricell Coverall Breathalon Spray Yellow 0915s 2XL,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006209,,,,PP,PBDC,***NLA***  Fabricell Coverall Breathalon Spray Yellow 0915s 3XL,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006210,,,,PP,PBCV,***NLA***  Fabricell Vest Chillpak Cotton Navy V0483N-M,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006211,,,,PP,PBCV,***NLA***  Fabricell Vest Chillpak Cotton Navy V0483N-L,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006212,,,,PP,PBCV,***NLA***  Fabricell Vest Chillpak Cotton Navy V0483N-XL,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006213,,,,PP,PBCV,***NLA***  Fabricell Vest Chillpak Hi Vis Yellow V0485-M,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006214,,,,PP,PBCV,***NLA***  Fabricell Vest Chillpak Hi Vis Yellow V0485-L,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006215,,,,PP,PBCV,***NLA***  Fabricell Vest Chillpak Hi Vis Yellow V0485-XL,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006216,,,,PP,PBCV,***NLA***  Fabricell Vest Chillpak Hi Vis Yellow V0485-2XL,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006217,,,,PP,PBCA,***NLA***  Fabricell Pads Replacement Chillpak 500g V0484,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006218,,,,PP,PBDC,***NLA Coverall Disposable Tyvek White S 05255S Fabricell,EACH,WORKIND,0,0,S,O,,TYVCHF5SWHTE000S,0,0,0,0
1006219,,,,PP,PBDC,***NLA Coverall Disposable Tyvek White M 05255M Fabricell,EACH,WORKIND,0,0,S,O,,TYVCHF5SWHTE000M,0,0,0,0
1006220,,,,PP,PBDC,***NLA Coverall Disposable Tyvek White L 05255L Fabricell,EACH,,0,0,X,O,,695255,0,0,0,0
1006221,,,,PP,PBDC,***NLA Coverall Disposable Tyvek White XL 05255XL Fabricell,EACH,WORKIND,0,0,S,O,,695256,0,0,0,0
1006222,,,,PP,PBDC,***NLA Coverall Disposable Tyvek White 2XL 05255XXL Fabricell,EACH,WORKIND,0,0,S,O,,TYVCHF5SWHTE02XL,0,0,0,0
1006223,,,,PP,PBDC,***NLA Coverall Disposable Tyvek White 3XL 05255XXXL Fabricell,EACH,WORKIND,0,0,S,O,,TYVCHF5SWHTE03XL,0,0,0,0
1006225,,,,PP,PBDC,***NLA***  Fabricell Coverall Disposable Flame Ret Body Shield Blue Lge 05258L,EACH,WORKIND,0,0,S,O,,9417685004185,0,0,0,0
1006226,,,,PP,PBDC,***NLA***  Fabricell Coverall Disposable Flame Ret Body Shield Blue XL 05258XL,EACH,WORKIND,0,0,S,O,,9417685004192,0,0,0,0
1006227,,,,PP,PBDC,***NLA***  Fabricell Coverall Disposable Flame Ret Body Shield Blue 2XL 05258XXL,EACH,WORKIND,0,0,S,O,,9417685004208,0,0,0,0
1006232,,,,PP,PBDC,***NLA*** Fabricell Cap Circular Non Woven Reg White Bx1000 PD0802W,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006235,,,,PP,PGDO,***NLA***  Fabricell Glove Disposable Latex High Risk Powder Free Bx50 05010S,EACH,WORKIND,0,0,S,O,,,0,0,0,0
1006236,,,,PP,PGDL,***NLA***  Fabricell Glove Med & High Risk M-2XL Powder Free 05010JK,EACH,,0,0,K,O,,,0,0,0,0
1006237,,,,PP,PBDC,*NLA Substitute 1006287 FABCEL Coverall Disposable Bodyshield Breathable Laminate Wht 0525,EACH,WORKIND,0,0,S,O,,9417685003928,0,0,0,0
1006238,,,,PP,PBDC,*NLA Substitute 1006288 FABCEL Coverall Disposable Bodyshield Breathable Laminate Wht 0525,EACH,WORKIND,0,0,S,O,,9417685003935,0,0,0,0
1006239,,,,PP,PBDC,*NLA Substitute 1006289 FABCEL Coverall Disposable Bodyshield Breathable Laminate Wht 0525,EACH,WORKIND,0,0,S,O,,9417685003942,0,0,0,0
1006240,,,,PP,PBDC,*NLA Substitute 1006290 FABCEL Coverall Disposable Bodyshield Breathable Laminate Wh 05253,EACH,WORKIND,0,0,S,O,,9417685003959,0,0,0,0
1006241,,,,PP,PBDC,*NLA Substitute 1006291 FABCEL Coverall Disposable Bodyshield Breath-Laminate 05253XXL,EACH,WORKIND,0,0,S,O,,9417685003966,0,0,0,0
1006242,,,,PP,PBDC,*NLA Substitute 1006292 Coverall Disposable Bodyshield Breath-Laminate 05253-3XL,EACH,WORKIND,0,0,S,O,,9417685003973,0,0,0,0
1006248,,,,PP,PBDC,***NLA***  Fabricell Coverall Disposable Bodyshield Nylon Spray White 05254S,EACH,WORKIND,0,0,S,O,,9417685003980,0,0,0,0
