Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN,On Order,Avail. + On Order,PO In Transit,Total In Transit
5000____LIME000L,,,,WW,CMEZ,T-Shirt Gildan Heavy Cotton Lime Large,EACH,SUPACT,0,0,S,A,U,,0,0,0,0
5000____LIME000M,,,,WW,CMEZ,T-Shirt Gildan Heavy Cotton Lime Medium,EACH,SUPACT,0,0,S,A,U,,0,0,0,0
5000____LIME000S,,,,WW,CMEZ,T-Shirt Gildan Heavy Cotton Lime Small,EACH,SUPACT,0,0,S,A,U,,0,0,0,0
5000____LIME00XL,,,,WW,CMEZ,T-Shirt Gildan Heavy Cotton Lime XL,EACH,SUPACT,0,0,S,A,U,,0,0,0,0
5000____LIME02XL,,,,WW,CMEZ,T-Shirt Gildan Heavy Cotton Lime 2XL,EACH,SUPACT,0,0,S,A,U,,0,0,0,0
5000____LIME03XL,,,,WW,CMEZ,T-Shirt Gildan Heavy Cotton Lime 3XL,EACH,SUPACT,0,0,S,A,U,,0,0,0,0
5000____SAGN000L,,,,WW,CMEZ,T-Shirt Gildan Heavy Cotton Safety Green Large,EACH,SUPACT,0,0,S,A,U,,0,0,0,0
5000____SAGN000M,,,,WW,CMEZ,T-Shirt Gildan Heavy Cotton Safety Green Medium,EACH,SUPACT,0,0,S,A,U,,0,0,0,0
5000____SAGN000S,,,,WW,CMEZ,T-Shirt Gildan Heavy Cotton Safety Green Small,EACH,SUPACT,0,0,S,A,U,,0,0,0,0
5000____SAGN00XL,,,,WW,CMEZ,T-Shirt Gildan Heavy Cotton Safety Green XL,EACH,SUPACT,0,0,S,A,U,,0,0,0,0
5000____SAGN02XL,,,,WW,CMEZ,T-Shirt Gildan Heavy Cotton Safety Green 2XL,EACH,SUPACT,0,0,S,A,U,,0,0,0,0
5000____SAGN03XL,,,,WW,CMEZ,T-Shirt Gildan Heavy Cotton Safety Green 3XL,EACH,SUPACT,0,0,S,A,U,,0,0,0,0
5001,,,,PP,PGMZ,***NLA*** 3 Peaks Glove plain Wool Blend A650,EACH,3PEAKS,0,0,S,O,,,0,0,0,0
500100,,,,WW,CMAO,Ensign Tie Clip On Navy NCLP,EACH,ENSIGN,0,0,S,A,,,0,0,0,0
500101,,,,WW,CMAO,Ensign METRO MENS TIE NCLP-NAVY-M,EACH,ENSIGN,0,0,S,A,,,0,0,0,0
5001A___,,,,WW,CMEZ,Mens Staple Active Tee,EACH,ASCOLOUR,0,0,Z,A,U,,0,0,0,0
5001A___BLCK000L,,,,WW,CMEZ,Mens Staple Active Tee Black Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001A___BLCK000M,,,,WW,CMEZ,Mens Staple Active Tee Black Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001A___BLCK000S,,,,WW,CMEZ,Mens Staple Active Tee Black Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001A___BLCK00XL,,,,WW,CMEZ,Mens Staple Active Tee Black XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001A___BLCK02XL,,,,WW,CMEZ,Mens Staple Active Tee Black 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001A___BLCK03XL,,,,WW,CMEZ,Mens Staple Active Tee Black 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001BLACK2XL,,,,WW,CMEZ,5001 STAPLE TEE BLACK 2XL  51 BLACK 2XL,EACH,,0,0,S,T,,,0,0,0,0
5001BLACK3XL,,,,WW,CMEZ,5001 STAPLE TEE BLACK 3XL  51 BLACK 3XL,EACH,,0,0,S,T,,,0,0,0,0
5001BLACKS,,,,WW,CMEZ,5001 STAPLE TEE BLACK S  5001 BLACK S,EACH,,0,0,S,T,,,0,0,0,0
5001B___,,,,WW,CMSS,Mens Staple Tee,EACH,ASCOLOUR,0,0,Z,A,U,,0,0,0,0
5001B___BLCK04XL,,,,WW,CMSS,Mens Staple Tee Black 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001B___BLCK05XL,,,,WW,CMSS,Mens Staple Tee Black 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001B___GYMA04XL,,,,WW,CMSS,Mens Staple Tee Grey Marle 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001B___GYMA05XL,,,,WW,CMSS,Mens Staple Tee Grey Marle 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001B___NAVY04XL,,,,WW,CMSS,Mens Staple Tee Navy 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001B___NAVY05XL,,,,WW,CMSS,Mens Staple Tee Navy 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001B___WHTE04XL,,,,WW,CMSS,Mens Staple Tee White 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001B___WHTE05XL,,,,WW,CMSS,Mens Staple Tee White 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001GMARL2XL,,,,WW,CMEZ,5001 STAPLE TEE GREY MARLE 2XL  5001 GMARL 2XL,EACH,,0,0,S,A,,,0,0,0,0
5001GMARL3XL,,,,WW,CMEZ,5001 STAPLE TEE GREY MARLE 3XL  5001 GMARL 3XL,EACH,,0,0,S,A,,,0,0,0,0
5001GMARLS,,,,WW,CMEZ,5001 STAPLE TEE GREY MARLE S  5001 GMARL S,EACH,,0,0,S,A,,,0,0,0,0
5001G___,,,,WW,CMSS,Mens Staple Organic Tee,EACH,ASCOLOUR,0,0,Z,A,U,,0,0,0,0
5001G___EUCA000L,,,,WW,CMSS,Mens Staple Organic Tee Eucalyptus Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001G___EUCA000M,,,,WW,CMSS,Mens Staple Organic Tee Eucalyptus Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001G___EUCA000S,,,,WW,CMSS,Mens Staple Organic Tee Eucalyptus Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001G___EUCA00XL,,,,WW,CMSS,Mens Staple Organic Tee Eucalyptus XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001G___EUCA00XS,,,,WW,CMSS,Mens Staple Organic Tee Eucalyptus XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001G___EUCA02XL,,,,WW,CMSS,Mens Staple Organic Tee Eucalyptus 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001G___EUCA03XL,,,,WW,CMSS,Mens Staple Organic Tee Eucalyptus 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001NAVY2XL,,,,WW,CMEZ,5001 STAPLE TEE NAVY 2XL  5001 NAVY 2XL,EACH,,0,0,S,A,,,0,0,0,0
5001NAVY3XL,,,,WW,CMEZ,5001 STAPLE TEE NAVY 3XL  5001 NAVY 3XL,EACH,,0,0,S,A,,,0,0,0,0
5001NAVYL,,,,WW,CMEZ,5001 STAPLE TEE NAVY L  5001 NAVY L,EACH,,0,0,S,A,,,0,0,0,0
5001NAVYS,,,,WW,CMEZ,5001 STAPLE TEE NAVY S  5001 NAVY S,EACH,,0,0,S,A,,,0,0,0,0
5001NAVYXL,,,,WW,CMEZ,5001 STAPLE TEE NAVY XL  5001 NAVY XL,EACH,,0,0,S,A,,,0,0,0,0
5001WHITE2XL,,,,WW,CMEZ,5001 STAPLE TEE WHITE 2XL  5001 WHITE 2XL,EACH,,0,0,S,A,,,0,0,0,0
5001WHITE3XL,,,,WW,CMEZ,5001 STAPLE TEE WHITE 3XL  5001 WHITE 3XL,EACH,,0,0,S,A,,,0,0,0,0
5001WHITEM,,,,WW,CMEZ,5001 STAPLE TEE WHITE M  51 WHITE M,EACH,,0,0,S,A,,,0,0,0,0
5001____,,,,WW,CMEZ,Tee Staple,EACH,ASCOLOUR,0,0,Z,A,U,,0,0,0,0
5001____ATLA000L,,,,WW,CMEZ,Tee Staple Atlantic Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ATLA000M,,,,WW,CMEZ,Tee Staple Atlantic Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ATLA000S,,,,WW,CMEZ,Tee Staple Atlantic Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ATLA00XL,,,,WW,CMEZ,Tee Staple Atlantic XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ATLA00XS,,,,WW,CMEZ,Tee Staple Atlantic XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ATLA02XL,,,,WW,CMEZ,Tee Staple Atlantic 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ATLA03XL,,,,WW,CMEZ,Tee Staple Atlantic 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ATLA04XL,,,,WW,CMEZ,Tee Staple Atlantic 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ATLA05XL,,,,WW,CMEZ,Tee Staple Atlantic 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BLCK000L,,,,WW,CMEZ,Tee Staple Black Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BLCK000M,,,,WW,CMEZ,Tee Staple Black Medium,EACH,ASCOLOUR,2,0,S,A,U,,0,0,0,0
5001____BLCK000S,,,,WW,CMEZ,Tee Staple Black Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BLCK00XL,,,,WW,CMEZ,Tee Staple Black XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BLCK00XS,,,,WW,CMEZ,Tee Staple Black XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BLCK02XL,,,,WW,CMEZ,Tee Staple Black 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BLCK03XL,,,,WW,CMEZ,Tee Staple Black 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BLCK04XL,,,,WW,CMEZ,Tee Staple Black 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BLCK05XL,,,,WW,CMEZ,Tee Staple Black 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BONE000L,,,,WW,CMEZ,Tee Staple Bone Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BRRO000L,,,,WW,CMEZ,Tee Staple Bright Royal Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BRRO000M,,,,WW,CMEZ,Tee Staple Bright Royal Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BRRO000S,,,,WW,CMEZ,Tee Staple Bright Royal Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BRRO00XL,,,,WW,CMEZ,Tee Staple Bright Royal XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BRRO00XS,,,,WW,CMEZ,Tee Staple Bright Royal XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BRRO02XL,,,,WW,CMEZ,Tee Staple Bright Royal 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BRRO03XL,,,,WW,CMEZ,Tee Staple Bright Royal 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BRRO04XL,,,,WW,CMEZ,Tee Staple Bright Royal 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BRRO05XL,,,,WW,CMEZ,Tee Staple Bright Royal 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BUDY000L,,,,WW,CMEZ,Tee Staple Burgundy Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BUDY000M,,,,WW,CMEZ,Tee Staple Burgundy Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BUDY000S,,,,WW,CMEZ,Tee Staple Burgundy Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BUDY00XL,,,,WW,CMEZ,Tee Staple Burgundy XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BUDY00XS,,,,WW,CMEZ,Tee Staple Burgundy XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BUDY02XL,,,,WW,CMEZ,Tee Staple Burgundy 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BUDY03XL,,,,WW,CMEZ,Tee Staple Burgundy 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BUDY04XL,,,,WW,CMEZ,Tee Staple Burgundy 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____BUDY05XL,,,,WW,CMEZ,Tee Staple Burgundy 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CARD000L,,,,WW,CMEZ,Tee Staple Cardinal Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CHAL000L,,,,WW,CMEZ,Tee Staple Charcoal Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CHAL000M,,,,WW,CMEZ,Tee Staple Charcoal Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CHAL000S,,,,WW,CMEZ,Tee Staple Charcoal Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CHAL00XL,,,,WW,CMEZ,Tee Staple Charcoal XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CHAL00XS,,,,WW,CMEZ,Tee Staple Charcoal XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CHAL02XL,,,,WW,CMEZ,Tee Staple Charcoal 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CHAL03XL,,,,WW,CMEZ,Tee Staple Charcoal 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CHAL04XL,,,,WW,CMEZ,Tee Staple Charcoal 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CHAL05XL,,,,WW,CMEZ,Tee Staple Charcoal 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CHEC000L,,,,WW,CMEZ,Tee Staple checkout Large,EACH,ASCOLOUR,0,0,S,T,U,,0,0,0,0
5001____CHES000L,,,,WW,CMEZ,Tee Staple Chestnut Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CLBL000L,,,,WW,CMEZ,Tee Staple Coralina Blue Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CLBL000M,,,,WW,CMEZ,Tee Staple Coralina Blue Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CLBL000S,,,,WW,CMEZ,Tee Staple Coralina Blue Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CLBL00XL,,,,WW,CMEZ,Tee Staple Coralina Blue XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CLBL00XS,,,,WW,CMEZ,Tee Staple Coralina Blue XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CLBL02XL,,,,WW,CMEZ,Tee Staple Coralina Blue 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CLBL03XL,,,,WW,CMEZ,Tee Staple Coralina Blue 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CLBL04XL,,,,WW,CMEZ,Tee Staple Coralina Blue 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CLBL05XL,,,,WW,CMEZ,Tee Staple Coralina Blue 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____COAL000L,,,,WW,CMEZ,Tee Staple Coal Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____COPP000L,,,,WW,CMEZ,Tee Staple copper Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CORA000L,,,,WW,CMEZ,Tee Staple Coral Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CORA000M,,,,WW,CMEZ,Tee Staple Coral Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CORA000S,,,,WW,CMEZ,Tee Staple Coral Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CORA00XL,,,,WW,CMEZ,Tee Staple Coral XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CORA00XS,,,,WW,CMEZ,Tee Staple Coral XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CORA02XL,,,,WW,CMEZ,Tee Staple Coral 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CORA03XL,,,,WW,CMEZ,Tee Staple Coral 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CORA04XL,,,,WW,CMEZ,Tee Staple Coral 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____CORA05XL,,,,WW,CMEZ,Tee Staple Coral 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ECRU000L,,,,WW,CMEZ,Tee Staple Ecru Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ECRU000M,,,,WW,CMEZ,Tee Staple Ecru Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ECRU000S,,,,WW,CMEZ,Tee Staple Ecru Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ECRU00XL,,,,WW,CMEZ,Tee Staple Ecru XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ECRU00XS,,,,WW,CMEZ,Tee Staple Ecru XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ECRU02XL,,,,WW,CMEZ,Tee Staple Ecru 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ECRU03XL,,,,WW,CMEZ,Tee Staple Ecru 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ECRU04XL,,,,WW,CMEZ,Tee Staple Ecru 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____ECRU05XL,,,,WW,CMEZ,Tee Staple Ecru 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____EUCA000L,,,,WW,CMEZ,Tee Staple Eucalyptus Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____EUCA000M,,,,WW,CMEZ,Tee Staple Eucalyptus Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____EUCA000S,,,,WW,CMEZ,Tee Staple Eucalyptus Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____EUCA00XL,,,,WW,CMEZ,Tee Staple Eucalyptus XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____EUCA00XS,,,,WW,CMEZ,Tee Staple Eucalyptus XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____EUCA02XL,,,,WW,CMEZ,Tee Staple Eucalyptus 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____EUCA03XL,,,,WW,CMEZ,Tee Staple Eucalyptus 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____EUCA04XL,,,,WW,CMEZ,Tee Staple Eucalyptus 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____EUCA05XL,,,,WW,CMEZ,Tee Staple Eucalyptus 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____GYMA000L,,,,WW,CMEZ,Tee Staple Grey Marle Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____GYMA000M,,,,WW,CMEZ,Tee Staple Grey Marle Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____GYMA000S,,,,WW,CMEZ,Tee Staple Grey Marle Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____GYMA00XL,,,,WW,CMEZ,Tee Staple Grey Marle XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____GYMA00XS,,,,WW,CMEZ,Tee Staple Grey Marle XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____GYMA02XL,,,,WW,CMEZ,Tee Staple Grey Marle 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____GYMA03XL,,,,WW,CMEZ,Tee Staple Grey Marle 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____GYMA04XL,,,,WW,CMEZ,Tee Staple Grey Marle 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____GYMA05XL,,,,WW,CMEZ,Tee Staple Grey Marle 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____LTGY000L,,,,WW,CMEZ,Tee Staple Light Grey Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____LTGY000M,,,,WW,CMEZ,Tee Staple Light Grey Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____LTGY000S,,,,WW,CMEZ,Tee Staple Light Grey Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____LTGY00XL,,,,WW,CMEZ,Tee Staple Light Grey XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____LTGY00XS,,,,WW,CMEZ,Tee Staple Light Grey XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____LTGY02XL,,,,WW,CMEZ,Tee Staple Light Grey 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____LTGY03XL,,,,WW,CMEZ,Tee Staple Light Grey 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____LTGY04XL,,,,WW,CMEZ,Tee Staple Light Grey 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____LTGY05XL,,,,WW,CMEZ,Tee Staple Light Grey 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____MALE000L,,,,WW,CMEZ,Tee Staple Marle Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____MALE000M,,,,WW,CMEZ,Tee Staple Marle Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____MALE000S,,,,WW,CMEZ,Tee Staple Marle Small,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____MALE00XL,,,,WW,CMEZ,Tee Staple Marle XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____MALE00XS,,,,WW,CMEZ,Tee Staple Marle XS,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____MALE02XL,,,,WW,CMEZ,Tee Staple Marle 2XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____MALE03XL,,,,WW,CMEZ,Tee Staple Marle 3XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____MALE04XL,,,,WW,CMEZ,Tee Staple Marle 4XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____MALE05XL,,,,WW,CMEZ,Tee Staple Marle 5XL,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____MAVE000L,,,,WW,CMEZ,Tee Staple Mauve Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____MIDN000L,,,,WW,CMEZ,Tee Staple Midnight Large,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
5001____MIDN000M,,,,WW,CMEZ,Tee Staple Midnight Medium,EACH,ASCOLOUR,0,0,S,A,U,,0,0,0,0
